SubsidiesId,Country,ISO2,ISO3,Indicator,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Unit,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022,F2023,F2024,F2025
2020,Latvia,LV,LVA,Explicit Fossil Fuel Subsidies - Total,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTE,Explicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit",Percent of GDP,0.284549825,0.281822595,0.314958781,0.40874365,0.439925713,0.390009168,0.46387016,0.49210623,0.483543486,0.487161156,0.487582034
2021,Latvia,LV,LVA,Fossil Fuel Subsidies - Total Implicit and Explicit,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFT,Total Implicit and Explicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit",Percent of GDP,1.437173148,1.441235232,1.220898224,1.609336743,2.024313433,1.692767579,1.300124764,1.234850166,1.248456488,1.270386744,1.286682948
2022,Latvia,LV,LVA,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTN,Total Implicit and Explicit; Natural Gas,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Natural Gas",Percent of GDP,0.87951106,0.916220752,0.763077314,1.056770018,1.141408015,0.981119388,0.967759485,1.026296638,1.050301051,1.068377493,1.082760362
2023,Latvia,LV,LVA,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTC,Total Implicit and Explicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Coal",Percent of GDP,0.134334209,0.116548521,0.094961445,0.074122012,0.07294354,0.064456049,0.054582998,0.055275341,0.055263728,0.055112661,0.055058514
2024,Latvia,LV,LVA,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTT,Total Implicit and Explicit; Electricity,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Electricity",Percent of GDP,0.06328598,0,0,0.330756689,0.375836459,0.440193988,0.103040953,0.111999355,0.098978615,0.100516595,0.100075347
2025,Latvia,LV,LVA,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTP,Total Implicit and Explicit; Petroleum,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Petroleum",Percent of GDP,0.360041843,0.408465923,0.36285942,0.147687998,0.434125557,0.2069981,0.174741258,0.041278837,0.043913022,0.046379917,0.048788805
2026,Latvia,LV,LVA,Implicit Fossil Fuel Subsidies - Accidents,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIA,Implicit; Accidents,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Accidents",Percent of GDP,0.057091957,0.064288211,0.051701565,0.012746306,0.069925565,0.038313447,0.030192957,0,0,0,0
2027,Latvia,LV,LVA,Implicit Fossil Fuel Subsidies - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIC,Implicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Coal",Percent of GDP,0.134334209,0.116548521,0.094961445,0.074122012,0.07294354,0.064456049,0.054582998,0.055275341,0.055263728,0.055112661,0.055058514
2028,Latvia,LV,LVA,Implicit Fossil Fuel Subsidies - Congestion,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIG,Implicit; Congestion,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Congestion",Percent of GDP,0.047833851,0.053863156,0.043317575,0.010679349,0.058586349,0.032100491,0.026602629,0,0,0,0
2029,Latvia,LV,LVA,Implicit Fossil Fuel Subsidies - Electricity,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIT,Implicit; Electricity,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Electricity",Percent of GDP,0.06328598,0,0,0.330756689,0.375836459,0.415530317,0,0,0,0,0
2030,Latvia,LV,LVA,Implicit Fossil Fuel Subsidies - Foregone VAT,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIF,Implicit; Foregone Vat,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Foregone Vat",Percent of GDP,0.211996308,0.144547425,0.118931823,0.42850781,0.480583015,0.491362706,0.084181455,0.082562128,0.08223574,0.081693246,0.082176418
2031,Latvia,LV,LVA,Implicit Fossil Fuel Subsidies - Global Warming,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIW,Implicit; Global Warming,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Global Warming",Percent of GDP,0.529891671,0.571309778,0.429244521,0.549839445,0.65797368,0.533272565,0.501976107,0.509587838,0.526270118,0.54020732,0.551222567
2032,Latvia,LV,LVA,Implicit Fossil Fuel Subsidies - Local Air Pollution,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIL,Implicit; Local Air Pollution,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Local Air Pollution",Percent of GDP,0.277263524,0.293259944,0.23689312,0.192447007,0.282356427,0.188552421,0.179685009,0.15059396,0.156407145,0.161324874,0.165702005
2033,Latvia,LV,LVA,Implicit Fossil Fuel Subsidies - Natural Gas,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIN,Implicit; Natural Gas,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Natural Gas",Percent of GDP,0.594961235,0.634398206,0.448118533,0.648026368,0.701482302,0.615773847,0.606930317,0.646189781,0.665736226,0.681732915,0.695253633
2034,Latvia,LV,LVA,Implicit Fossil Fuel Subsidies - Petroleum,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIP,Implicit; Petroleum,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Petroleum",Percent of GDP,0.360041843,0.408465923,0.36285942,0.147687998,0.434125557,0.2069981,0.174741258,0.041278837,0.043913022,0.046379917,0.048788805
2035,Latvia,LV,LVA,Implicit Fossil Fuel Subsidies - Road Damage,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIR,Implicit; Road Damage,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Road Damage",Percent of GDP,0.028545978,0.032144105,0.025850782,0.006373153,0.034962782,0.019156723,0.013616432,0,0,0,0
2036,Latvia,LV,LVA,Implicit Fossil Fuel Subsidies - Total,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTI,Implicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit",Percent of GDP,1.152623274,1.159412686,0.905939443,1.200593134,1.584387805,1.302758324,0.836254604,0.742743936,0.764912967,0.783225519,0.799100948
2037,Lebanon,LB,LBN,Explicit Fossil Fuel Subsidies - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTEC,Explicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Coal",Percent of GDP,0,0,0,0,0,0,0,0,0,0,0
2038,Lebanon,LB,LBN,Explicit Fossil Fuel Subsidies - Electricity,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTET,Explicit; Electricity,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Electricity",Percent of GDP,7.778633558,5.982122471,7.853858208,11.05119746,10.86446421,5.159151796,5.198564298,5.24632974,4.931402102,4.618841426,4.314142967
2039,Lebanon,LB,LBN,Explicit Fossil Fuel Subsidies - Natural Gas,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTEN,Explicit; Natural Gas,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Natural Gas",Percent of GDP,0,0,0,0,0,0,0,0,0,0,0
2040,Lebanon,LB,LBN,Explicit Fossil Fuel Subsidies - Petroleum,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTEP,Explicit; Petroleum,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Petroleum",Percent of GDP,1.566970324,1.73332129,1.796237764,0.426748563,0.62748784,0.230626629,0.378023252,0.36861014,0.348228436,0.326507684,0.303131895
2041,Lebanon,LB,LBN,Explicit Fossil Fuel Subsidies - Total,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTE,Explicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit",Percent of GDP,9.345603666,7.715443655,9.650095763,11.47794605,11.49195199,5.389778402,5.576587463,5.614939962,5.279630808,4.945348893,4.617274759
2042,Lebanon,LB,LBN,Fossil Fuel Subsidies - Total Implicit and Explicit,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFT,Total Implicit and Explicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit",Percent of GDP,16.06142137,14.5846367,16.99546368,16.788733,17.12116762,8.018360507,8.177826674,8.298821366,7.974403784,7.627360551,7.249074505
2043,Lebanon,LB,LBN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTN,Total Implicit and Explicit; Natural Gas,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Natural Gas",Percent of GDP,0,0,0,0,0,0,0,0,0,0,0
2044,Lebanon,LB,LBN,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTC,Total Implicit and Explicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Coal",Percent of GDP,0.143794307,0.14570244,0.147203762,0.146857286,0.154322025,0.086513451,0.09143107,0.100044157,0.09970306,0.099145961,0.098515819
2045,Lebanon,LB,LBN,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTT,Total Implicit and Explicit; Electricity,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Electricity",Percent of GDP,7.778633558,5.982122471,7.853858208,11.11355507,10.92569135,5.18815333,5.227122845,5.275040126,4.958324252,4.643993213,4.337561574
2046,Lebanon,LB,LBN,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTP,Total Implicit and Explicit; Petroleum,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Petroleum",Percent of GDP,8.138994019,8.456811538,8.994400818,5.528320268,6.041153807,2.743693501,2.859272553,2.923736755,2.916376674,2.884222183,2.812997283
2047,Lebanon,LB,LBN,Implicit Fossil Fuel Subsidies - Accidents,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIA,Implicit; Accidents,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Accidents",Percent of GDP,0.642901802,0.678674141,0.701930249,0.286233932,0.313457827,0.092814396,0.092550879,0.107107933,0.114560856,0.120072423,0.123152291
2048,Lebanon,LB,LBN,Implicit Fossil Fuel Subsidies - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIC,Implicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Coal",Percent of GDP,0.143794307,0.14570244,0.147203762,0.146857286,0.154322025,0.086513451,0.09143107,0.100044157,0.09970306,0.099145961,0.098515819
2049,Lebanon,LB,LBN,Implicit Fossil Fuel Subsidies - Congestion,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIG,Implicit; Congestion,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Congestion",Percent of GDP,0.343516419,0.350501054,0.3552678,0.071365823,0.076747199,0.038741122,0.047741081,0.04516734,0.043116213,0.040943009,0.039122953
2050,Lebanon,LB,LBN,Implicit Fossil Fuel Subsidies - Electricity,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIT,Implicit; Electricity,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Electricity",Percent of GDP,0,0,0,0.062357257,0.061227109,0.029001638,0.028558664,0.028710519,0.026922034,0.025151672,0.02341868
2051,Lebanon,LB,LBN,Implicit Fossil Fuel Subsidies - Foregone VAT,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIF,Implicit; Foregone Vat,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Foregone Vat",Percent of GDP,1.22034722,1.163136457,1.33942625,1.590017176,1.619161313,0.610086412,0.633833765,0.638371422,0.631726556,0.621268429,0.602821555
2052,Lebanon,LB,LBN,Implicit Fossil Fuel Subsidies - Global Warming,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIW,Implicit; Global Warming,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Global Warming",Percent of GDP,1.695233148,1.782438532,1.915834494,1.701627059,1.903123235,0.867604033,0.822778971,0.844736094,0.845062999,0.835809562,0.816348558
2053,Lebanon,LB,LBN,Implicit Fossil Fuel Subsidies - Local Air Pollution,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIL,Implicit; Local Air Pollution,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Local Air Pollution",Percent of GDP,2.244437751,2.283919538,2.395816967,1.344425561,1.368351552,0.92867308,0.925767479,0.954599888,0.957373341,0.953517153,0.937042269
2054,Lebanon,LB,LBN,Implicit Fossil Fuel Subsidies - Natural Gas,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIN,Implicit; Natural Gas,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Natural Gas",Percent of GDP,0,0,0,0,0,0,0,0,0,0,0
2055,Lebanon,LB,LBN,Implicit Fossil Fuel Subsidies - Petroleum,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIP,Implicit; Petroleum,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Petroleum",Percent of GDP,6.572023911,6.723490354,7.198163263,5.101571679,5.413666023,2.513066895,2.481249388,2.555126533,2.568148122,2.557714426,2.50986549
2056,Lebanon,LB,LBN,Implicit Fossil Fuel Subsidies - Road Damage,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTIR,Implicit; Road Damage,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit, Road Damage",Percent of GDP,0.56938231,0.610522846,0.63709257,0.317116407,0.348374211,0.090662991,0.07856702,0.093898541,0.102933213,0.110401643,0.113312252
2057,Lebanon,LB,LBN,Implicit Fossil Fuel Subsidies - Total,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTI,Implicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Implicit",Percent of GDP,6.715818138,6.869192621,7.345367077,5.310786125,5.629215191,2.62858192,2.601239211,2.68388124,2.694773284,2.682011949,2.631800019
2058,"Lesotho, Kingdom of",LS,LSO,Explicit Fossil Fuel Subsidies - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTEC,Explicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Coal",Percent of GDP,0,0,0,0,0,0,0,0,0,0,0
2059,"Lesotho, Kingdom of",LS,LSO,Explicit Fossil Fuel Subsidies - Electricity,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTET,Explicit; Electricity,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Electricity",Percent of GDP,0,0,0,0,0,0,0,0,0,0,0
2060,"Lesotho, Kingdom of",LS,LSO,Explicit Fossil Fuel Subsidies - Natural Gas,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTEN,Explicit; Natural Gas,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Natural Gas",Percent of GDP,0,0,0,0,0,0,0,0,0,0,0
2061,"Lesotho, Kingdom of",LS,LSO,Explicit Fossil Fuel Subsidies - Petroleum,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTEP,Explicit; Petroleum,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit, Petroleum",Percent of GDP,0.094343198,0.093808673,0.07918023,0.126966957,0.082727246,0.09645369,0.079008013,0.078163637,0.076884669,0.076068634,0.07510409
2062,"Lesotho, Kingdom of",LS,LSO,Explicit Fossil Fuel Subsidies - Total,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTE,Explicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Explicit",Percent of GDP,0.094343198,0.093808673,0.07918023,0.126966957,0.082727246,0.09645369,0.079008013,0.078163637,0.076884669,0.076068634,0.07510409
2063,"Lesotho, Kingdom of",LS,LSO,Fossil Fuel Subsidies - Total Implicit and Explicit,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFT,Total Implicit and Explicit,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit",Percent of GDP,2.889624336,3.46981612,3.417970553,4.060445578,3.986255891,4.442593404,3.645884252,3.674694351,3.665923029,3.651503801,3.654761539
2064,"Lesotho, Kingdom of",LS,LSO,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTN,Total Implicit and Explicit; Natural Gas,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Natural Gas",Percent of GDP,0,0,0,0,0,0,0,0,0.00839002,0.012992616,0.018232505
2065,"Lesotho, Kingdom of",LS,LSO,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTC,Total Implicit and Explicit; Coal,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Coal",Percent of GDP,0,0,0,0,0,0,0,0,0.009430999,0.014578429,0.020536999
2066,"Lesotho, Kingdom of",LS,LSO,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,"Parry, Ian; Black, Simon; Vernon, Nate. September 2021. Still Not Getting Energy Prices Right: A Global and Country Update of Fossil Fuel Subsidies. International Monetary Fund. ISBN: 9781513595405/1018-5941. Accessed on 2021-09-13; IMF staff estimations.",ECGFTT,Total Implicit and Explicit; Electricity,"Environment, Climate Change, Government Policy, Fossil Fuel Subsidies, Total Implicit and Explicit, Electricity",Percent of GDP,0,0,0,0,0,0,0,0,0,0,0
